id,novelId,ledgerKey,title,summary,scopeType,currentStatus,targetStartChapterOrder,targetEndChapterOrder,firstSeenChapterOrder,lastTouchedChapterOrder,lastTouchedChapterId,setupChapterId,payoffChapterId,lastSnapshotId,sourceRefsJson,evidenceJson,riskSignalsJson,statusReason,confidence,createdAt,updatedAt
cmr4d1ehc0cb5v16z859wtked,cmr23pgks000fv16zpwg1ms38,volume_ali_true_attitude,阿力真实态度,阿力通过单人间彻底切割公务之外的接触可能，其回避态度更加强硬。,volume,pending_payoff,1,40,1,40,cmr252pek0213v16zuwcfd0ck,cmr24zoaz01rhv16zmcjv20hl,,cmr8lt4hp0dinv16ztw5fne9q,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第40章《行政名单暗藏杀机》"",""chapterId"":""cmr252pek0213v16zuwcfd0ck"",""chapterOrder"":40,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿力当众宣布“我一个人住，昨晚已经跟行政部确认过了”。"",""chapterOrder"":40,""chapterId"":""cmr252pek0213v16zuwcfd0ck""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",本章强化了他拒绝任何私下交流的立场。,0.88,2026-07-03T03:14:58.320+00:00,2026-07-06T02:31:52.524+00:00
cmr4d1ehl0cb7v16zb1nxb04r,cmr23pgks000fv16zpwg1ms38,ch1_intimate_kiss_missing,第1章茶水间亲密瞬间缺失的轻吻,第1章要求阿力在嘴角轻碰以建立禁忌感，实际只靠近未触碰，削弱了冲击力。,chapter,failed,1,1,1,1,cmr24zoaz01rhv16zmcjv20hl,cmr24zoaz01rhv16zmcjv20hl,,cmr36ggif0c9hv16zzkjv2nfi,"[{""kind"":""audit_issue"",""refLabel"":""plot_point_missing: 阿力在嘴角轻碰未实现"",""chapterOrder"":1,""volumeSortOrder"":1,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl""}]","[{""summary"":""第1章正文中接近亲吻但未触碰，未满足剧情要求。"",""chapterOrder"":1,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl""}]","[{""code"":""plot_point_missing"",""severity"":""medium"",""summary"":""关键情节缺失，已经无法在原位补回，可考虑在后续回忆或类似场景中弥补。""},{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",已过章节窗口，无法直接修复，标记为失败，但可在后续提及或重新演绎。,1.0,2026-07-03T03:14:58.329+00:00,2026-07-06T02:31:52.524+00:00
cmr4d1eho0cb8v16z6xbziauo,cmr23pgks000fv16zpwg1ms38,ch1_missing_characters,第1章缺失角色王总、陈默出场,系统要求王总、陈默出场但未出现，连续性缺口。,chapter,failed,1,1,1,1,cmr24zoaz01rhv16zmcjv20hl,cmr24zoaz01rhv16zmcjv20hl,,cmr36ggif0c9hv16zzkjv2nfi,"[{""kind"":""audit_issue"",""refLabel"":""continuity_missing_characters: 王总、陈默未出场"",""chapterOrder"":1,""volumeSortOrder"":1,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl""}]","[{""summary"":""正文仅阿条和阿力，其他人未出现。"",""chapterOrder"":1,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl""}]","[{""code"":""missing_required_characters"",""severity"":""medium"",""summary"":""结构义务角色缺失，影响世界观完整性，可在后续章节加强这些角色的存在感。""},{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",无法补回，但不必过于纠结，后续章节应确保按需求引入角色。,1.0,2026-07-03T03:14:58.332+00:00,2026-07-06T02:31:52.524+00:00
cmr8ku9ad0d7pv16zw6srfu49,cmr23pgks000fv16zpwg1ms38,ali_goal_change_36,阿力目标转变：公务化隔离,阿力通过便签、邮件和委托王总进行工作交接，将互动彻底公务化。,chapter,paid_off,36,36,36,36,cmr252ped020zv16zhk3ez4ic,cmr252ped020zv16zhk3ez4ic,cmr252ped020zv16zhk3ez4ic,cmr8ktubn0d6qv16zm30pynbs,"[{""kind"":""open_conflict"",""refLabel"":""阿力 goal changed"",""chapterOrder"":36,""volumeSortOrder"":1,""chapterId"":""cmr252ped020zv16zhk3ez4ic""}]","[{""summary"":""第36章阿力用便签、邮件和委托王总进行工作交接。"",""chapterOrder"":36,""chapterId"":""cmr252ped020zv16zhk3ez4ic""}]",[],目标转变已在本章明确执行。,0.95,2026-07-06T02:04:26.629+00:00,2026-07-06T02:04:26.574+00:00
cmr8ku9aj0d7qv16zjtnjoal3,cmr23pgks000fv16zpwg1ms38,atiao_goal_change_36,阿条目标转变：超量工作麻痹,阿条以超量工作麻痹自己，接受纯粹工作关系。,chapter,paid_off,36,36,36,36,cmr252ped020zv16zhk3ez4ic,cmr252ped020zv16zhk3ez4ic,cmr252ped020zv16zhk3ez4ic,cmr8ktubn0d6qv16zm30pynbs,"[{""kind"":""open_conflict"",""refLabel"":""阿条 goal changed"",""chapterOrder"":36,""volumeSortOrder"":1,""chapterId"":""cmr252ped020zv16zhk3ez4ic""}]","[{""summary"":""第36章阿条以超量工作麻痹自己，避免情感波动。"",""chapterOrder"":36,""chapterId"":""cmr252ped020zv16zhk3ez4ic""}]",[],目标转变已在本章明确执行。,0.95,2026-07-06T02:04:26.635+00:00,2026-07-06T02:04:26.574+00:00
cmr8ljtpv0dg3v16zeldh3m4w,cmr23pgks000fv16zpwg1ms38,atiao_red_dress_test,阿条红裙试探,阿条取出从未穿过的红裙，试穿后折入行李箱，决心在团建晚会穿着，作为试探阿力态度的工具。,chapter,pending_payoff,39,40,38,39,cmr252pei0212v16zr43naa61,cmr252peh0211v16zss2kflem,,cmr8ljtl10dfcv16zselcftc2,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第39章《露背裙折入箱底》"",""chapterId"":""cmr252pei0212v16zr43naa61"",""chapterOrder"":39,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条取出红裙，试穿，叠好放入行李箱夹层，并决定穿它参加团建。"",""chapterOrder"":39,""chapterId"":""cmr252pei0212v16zr43naa61""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",阿条完成实物准备，明日团建兑现。,0.9,2026-07-06T02:24:19.507+00:00,2026-07-06T02:31:52.524+00:00
cmr8lk7qw0dgfv16z52jbba58,cmr23pgks000fv16zpwg1ms38,red_dress_test,红裙试探计划,阿条按计划携带红裙，但由于单人间和拼房冲击，试探行为被延后，物品保留。,volume,pending_payoff,40,40,39,40,cmr252pek0213v16zuwcfd0ck,cmr252pek0213v16zuwcfd0ck,cmr252pek0213v16zuwcfd0ck,cmr8lt4hp0dinv16ztw5fne9q,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第40章《行政名单暗藏杀机》"",""chapterId"":""cmr252pek0213v16zuwcfd0ck"",""chapterOrder"":40,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条在房间调整后意识到红裙仍在箱底，未取用。"",""chapterOrder"":40,""chapterId"":""cmr252pek0213v16zuwcfd0ck""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",试探行动因环境突变而搁置，但资源随时可用。,0.85,2026-07-06T02:24:37.688+00:00,2026-07-06T02:31:52.524+00:00
cmr8lk7r10dggv16zd6pitek9,cmr23pgks000fv16zpwg1ms38,team_building_exposure_crisis,团队建设暴露危机,阿条房间紧邻阿力，拼房即将揭晓，私密空间压迫增强。,chapter,pending_payoff,40,40,40,40,cmr252pek0213v16zuwcfd0ck,cmr252pek0213v16zuwcfd0ck,cmr252pek0213v16zuwcfd0ck,cmr8lt4hp0dinv16ztw5fne9q,"[{""kind"":""foreshadow_state"",""refLabel"":""团队建设暴露危机"",""chapterOrder"":40,""volumeSortOrder"":1,""chapterId"":""cmr252pek0213v16zuwcfd0ck""}]","[{""summary"":""第40章阿条房间紧邻阿力，拼房即将揭晓。"",""chapterOrder"":40,""chapterId"":""cmr252pek0213v16zuwcfd0ck""}]",[],房间相邻已确认，暴露风险极高。,0.95,2026-07-06T02:24:37.693+00:00,2026-07-06T02:31:52.524+00:00
cmr8lt4m50djav16z0h79z5o9,cmr23pgks000fv16zpwg1ms38,ali_single_room_mystery,阿力单人间之谜,阿力以特殊原因申请单人间，原因未说明。,chapter,hinted,,,40,40,cmr252pek0213v16zuwcfd0ck,cmr252pek0213v16zuwcfd0ck,,cmr8lt4hp0dinv16ztw5fne9q,"[{""kind"":""foreshadow_state"",""refLabel"":""阿力单人间之谜"",""chapterOrder"":40,""volumeSortOrder"":1,""chapterId"":""cmr252pek0213v16zuwcfd0ck""}]","[{""summary"":""第40章阿力以特殊原因申请单人间，原因未说明。"",""chapterOrder"":40,""chapterId"":""cmr252pek0213v16zuwcfd0ck""}]",[],已铺垫但未揭示原因。,0.9,2026-07-06T02:31:33.533+00:00,2026-07-06T02:31:52.524+00:00
cmr8ltjas0djnv16z8cki6pce,cmr23pgks000fv16zpwg1ms38,red_dress_plan,红裙试探,阿条已携红裙到达基地，但因冲击试探行动延后。,chapter,pending_payoff,40,40,39,40,cmr252pek0213v16zuwcfd0ck,cmr252pei0212v16zr43naa61,,cmr8lt4hp0dinv16ztw5fne9q,"[{""kind"":""foreshadow_state"",""refLabel"":""红裙试探"",""chapterOrder"":40,""volumeSortOrder"":1,""chapterId"":""cmr252pek0213v16zuwcfd0ck""}]","[{""summary"":""第40章红裙已携带但未使用。"",""chapterOrder"":40,""chapterId"":""cmr252pek0213v16zuwcfd0ck""}]","[{""code"":""payoff_missing_progress"",""severity"":""medium"",""summary"":""红裙试探计划搁置，需后续推进。""}]",已携带但未使用。,0.9,2026-07-06T02:31:52.564+00:00,2026-07-06T02:31:52.524+00:00
cmr8ltjaw0djov16z4w07nrfq,cmr23pgks000fv16zpwg1ms38,secret_communication_system,秘密通信与暗语系统,暗语系统被便签替代，但未提及废弃或回忆。,book,failed,,,5,36,cmr252ped020zv16zhk3ez4ic,cmr24zobb01rlv16z1chjyonq,,cmr8lt4hp0dinv16ztw5fne9q,"[{""kind"":""chapter_payoff_ref"",""refLabel"":""第5章茶水间脱险：编码暗语系统"",""chapterOrder"":5,""volumeSortOrder"":1,""chapterId"":""cmr24zobb01rlv16z1chjyonq""},{""kind"":""open_conflict"",""refLabel"":""payoff_missing_progress: 秘密通信与暗语系统"",""chapterOrder"":40,""volumeSortOrder"":1,""chapterId"":""cmr252pek0213v16zuwcfd0ck""}]","[{""summary"":""第36章便签替代暗语，系统被废弃。"",""chapterOrder"":36,""chapterId"":""cmr252ped020zv16zhk3ez4ic""}]",[],暗语系统被便签替代，已失效。,0.9,2026-07-06T02:31:52.568+00:00,2026-07-06T02:31:52.524+00:00
