id,novelId,chapterId,sourceSnapshotId,sourceType,sourceStage,proposalType,riskLevel,status,summary,payloadJson,evidenceJson,validationNotesJson,committedVersionId,createdAt,updatedAt
cmr26ff0e04eqv16znyrvghz8,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,conflict_update,low,committed,"Conflict ""阿条 goal changed"" was touched in chapter 3","{""conflictId"":""cmr26feze04elv16z70t3qzdl"",""conflictKey"":""character_goal_shift:cmr23zj4j004tv16zlc1ewt6u"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""status"":""open"",""severity"":""medium"",""summary"":""阿条 current goal changed from \""决定如何回应阿力的夜晚邀约\"" to \""执行三条秘密关系规则，开始构建暗号库。\"". Confirm this chapter includes a clear transition trigger.""}","[""阿条 current goal changed from \""决定如何回应阿力的夜晚邀约\"" to \""执行三条秘密关系规则，开始构建暗号库。\"". Confirm this chapter includes a clear transition trigger."",""If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal."",""Previous goal: 决定如何回应阿力的夜晚邀约""]",[],cmr26ff2304eyv16z6rsut56e,2026-07-01T14:34:22.526+00:00,2026-07-01T14:34:22.589+00:00
cmr26ff0g04erv16zolxcuw7t,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,event_record,low,committed,Chapter 3 event record,"{""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""chapterTitle"":""天台夜话"",""keyEvents"":[""阿条没有立刻回复"",""阿条嗯嗯地应着，手指在口袋里攥着手机的金属边框，凉意从指尖爬上来"",""她抬起头，看见车窗玻璃上映着自己的脸——眉头皱着，嘴唇抿紧，跟平时那个迟钝的、什么都不太在意的阿条判若两人"",""屏幕亮起，微信消息还停留在阿力那句“今晚有空吗"",""她忽然想起下午走廊里阿力那句“演得不错”""]}","[""阿条没有立刻回复"",""阿条嗯嗯地应着，手指在口袋里攥着手机的金属边框，凉意从指尖爬上来"",""她抬起头，看见车窗玻璃上映着自己的脸——眉头皱着，嘴唇抿紧，跟平时那个迟钝的、什么都不太在意的阿条判若两人"",""屏幕亮起，微信消息还停留在阿力那句“今晚有空吗"",""她忽然想起下午走廊里阿力那句“演得不错”""]",[],cmr26ff2304eyv16z6rsut56e,2026-07-01T14:34:22.528+00:00,2026-07-01T14:34:22.589+00:00
cmr26ff0i04esv16znqh1ip9h,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,,chapter_background_sync,chapter_execution,character_resource_update,low,committed,暗号库备忘录 resource delta in chapter 3,"{""resourceKey"":""暗号库备忘录:cmr23zj4j004tv16zlc1ewt6u"",""resourceName"":""暗号库备忘录"",""chapterOrder"":3,""resourceType"":""hidden_card"",""narrativeFunction"":""tool"",""updateType"":""introduced"",""ownerType"":""character"",""ownerId"":""cmr23zj4j004tv16zlc1ewt6u"",""ownerName"":""阿条"",""holderCharacterId"":""cmr23zj4j004tv16zlc1ewt6u"",""holderCharacterName"":""阿条"",""previousHolderCharacterId"":null,""statusAfter"":""available"",""visibilityAfter"":{""readerKnows"":true,""holderKnows"":true,""knownByCharacterIds"":[""cmr23zj4j004tv16zlc1ewt6u""]},""summary"":""阿条在手机备忘录中创建暗号库，第一条候选为“苏打水”，用于秘密沟通。"",""narrativeImpact"":""为后续天衣无缝的偷情沟通提供工具。"",""expectedFutureUse"":""准备更多暗语，在同事眼皮下交换信息。"",""expectedUseStartChapterOrder"":null,""expectedUseEndChapterOrder"":null,""constraints"":[""仅限两人理解，不能公开使用。""],""confidence"":0.92,""syncContentHash"":""53001ab493737a20cf2819c1""}","[""阿条在手机备忘录中打字：暗号库待建。第一条候选:苏打水。""]",[],cmr26ff2304eyv16z6rsut56e,2026-07-01T14:34:22.530+00:00,2026-07-01T14:34:22.589+00:00
cmr26ff1304evv16z9kx4x4ng,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,information_disclosure,medium,pending_review,"Information state changed around ""阿条与阿力正式确立秘密恋爱关系，并制定三条隐蔽规则。"" in chapter 3","{""holderType"":""reader"",""holderRefId"":null,""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""fact"":""阿条与阿力正式确立秘密恋爱关系，并制定三条隐蔽规则。"",""status"":""known""}","[""读者知晓秘密关系规则已定。"",""阿条与阿力正式确立秘密恋爱关系，并制定三条隐蔽规则。""]","[""requires manual review""]",,2026-07-01T14:34:22.551+00:00,2026-07-01T14:34:22.551+00:00
cmr26ff1504ewv16zmap8yr66,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,information_disclosure,medium,pending_review,"Information state changed around ""阿力用“演得不错”确认阿条自愿参与秘密关系。"" in chapter 3","{""holderType"":""reader"",""holderRefId"":null,""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""fact"":""阿力用“演得不错”确认阿条自愿参与秘密关系。"",""status"":""known""}","[""观众了解阿力话中真意。"",""阿力用“演得不错”确认阿条自愿参与秘密关系。""]","[""requires manual review""]",,2026-07-01T14:34:22.553+00:00,2026-07-01T14:34:22.553+00:00
cmr26ff1704exv16zspacbpu5,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,information_disclosure,medium,pending_review,"Information state changed around ""阿条提出暗号库，首条候选为“苏打水”。"" in chapter 3","{""holderType"":""reader"",""holderRefId"":null,""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""fact"":""阿条提出暗号库，首条候选为“苏打水”。"",""status"":""known""}","[""读者知道暗号系统开始构建。"",""阿条提出暗号库，首条候选为“苏打水”。""]","[""requires manual review""]",,2026-07-01T14:34:22.555+00:00,2026-07-01T14:34:22.555+00:00
cmr26ffuv04fnv16zgmmut2v0,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,character_state_update,low,committed,阿条 runtime state advanced in chapter 3,"{""characterId"":""cmr23zj4j004tv16zlc1ewt6u"",""characterName"":""阿条"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""currentState"":""阿条主动制定规则，从被动卷入者变为关系掌控者，但依然保持对暴露风险的警觉。"",""currentGoal"":""执行秘密恋爱规则，准备明日食堂暗语，在同事眼皮下继续游戏。"",""emotion"":""紧张但兴奋，掌控感中夹杂甜蜜。"",""pressure"":50}","[""阿条主动制定规则，从被动卷入者变为关系掌控者，但依然保持对暴露风险的警觉。"",""goal=执行秘密恋爱规则，准备明日食堂暗语，在同事眼皮下继续游戏。"",""emotion=紧张但兴奋，掌控感中夹杂甜蜜。"",""阿条没有立刻回复""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.623+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffuy04fov16zlazwqqsh,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,character_state_update,low,committed,阿力 runtime state advanced in chapter 3,"{""characterId"":""cmr23zj4y004uv16zh1dm72nm"",""characterName"":""阿力"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""currentState"":""阿力接受了阿条的规则，请求坦诚，关系进入明确但受约束的地下阶段。"",""currentGoal"":""遵守阿条的规则，在隐蔽中推进关系。"",""emotion"":""放松，隐约满意，但真实态度仍有保留。"",""pressure"":40}","[""阿力接受了阿条的规则，请求坦诚，关系进入明确但受约束的地下阶段。"",""goal=遵守阿条的规则，在隐蔽中推进关系。"",""emotion=放松，隐约满意，但真实态度仍有保留。"",""屏幕亮起，微信消息还停留在阿力那句“今晚有空吗""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.626+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffv204fpv16zgyolzs5q,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,payoff_progression,low,committed,"Payoff ""暗号库系统"" progressed in chapter 3","{""ledgerKey"":""alibi_signal_system"",""payoffId"":""cmr26ff3704f3v16zt9vn1af5"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""currentStatus"":""setup"",""lastTouchedChapterId"":""cmr24zob701rjv16zoa3pmbkg"",""lastTouchedChapterOrder"":3,""targetEndChapterOrder"":35}","[""阿条开始建立暗号库，第一条候选为“苏打水”，后续将开发更多暗语用于秘密沟通。"",""暗语系统是维系秘密关系的关键工具，需要持续构建。"",""[object Object]""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.630+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffv304fqv16zcer7km4i,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,payoff_progression,low,committed,"Payoff ""秘密关系规则"" progressed in chapter 3","{""ledgerKey"":""secret_rules_system"",""payoffId"":""cmr26ff3204f2v16z6fods9j7"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""currentStatus"":""setup"",""lastTouchedChapterId"":""cmr24zob701rjv16zoa3pmbkg"",""lastTouchedChapterOrder"":3,""targetEndChapterOrder"":35}","[""阿条制定了三条规则，确保恋情隐蔽，后续将面临职场压力下规则被打破的风险。"",""规则为后续冲突提供框架，必须遵守，但注定受考验。"",""[object Object]""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.631+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffv504frv16zlvc2ziud,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,payoff_progression,low,committed,"Payoff ""阿力的夜晚邀约"" progressed in chapter 3","{""ledgerKey"":""ali_night_invitation"",""payoffId"":""cmr269sv004buv16zrg16bz3n"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""currentStatus"":""paid_off"",""lastTouchedChapterId"":""cmr24zob701rjv16zoa3pmbkg"",""lastTouchedChapterOrder"":3,""targetEndChapterOrder"":3}","[""阿力在下班前私信阿条“今晚有空吗？”，阿条赴约天台，两人确立秘密关系。"",""邀约已完成，直接导致秘密关系确立。"",""[object Object]""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.633+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffv604fsv16zccq1hiyz,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,payoff_progression,low,committed,"Payoff ""阿条的禁忌自觉"" progressed in chapter 3","{""ledgerKey"":""forbidden_love_awareness"",""payoffId"":""cmr261x3s0491v16z1he5o8jz"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""currentStatus"":""pending_payoff"",""lastTouchedChapterId"":""cmr24zob701rjv16zoa3pmbkg"",""lastTouchedChapterOrder"":3,""targetEndChapterOrder"":35}","[""阿条从害怕暴露转为主动冒险，但仍保留底线警觉，本章她主导制定规则，禁忌感转化但未消失。"",""禁忌自觉仍在，但阿条已主动接纳秘密关系，进入新阶段。"",""[object Object]""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.634+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffv804ftv16zo49y28s5,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,payoff_progression,low,committed,"Payoff ""陈默的问候消息"" progressed in chapter 3","{""ledgerKey"":""chenmo_message_hook"",""payoffId"":""cmr261x3m0490v16zifo5mr7l"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""currentStatus"":""setup"",""lastTouchedChapterId"":""cmr24zob701rjv16zoa3pmbkg"",""lastTouchedChapterOrder"":3,""targetEndChapterOrder"":15}","[""陈默发来微信问候，阿条回复冷淡，已兑现第一章伏笔，但本章结尾陈默再次问候，暗示后续联系可能恢复。"",""陈默消息在阿条确立新关系后再次出现，可能成为未来干扰因素。"",""[object Object]""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.636+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffvb04fuv16zalzcc7fu,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,conflict_update,low,committed,"Conflict ""阿力 goal changed"" was touched in chapter 3","{""conflictId"":""cmr26fezh04emv16zylkqz264"",""conflictKey"":""character_goal_shift:cmr23zj4y004uv16zh1dm72nm"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""status"":""open"",""severity"":""medium"",""summary"":""阿力 current goal changed from \""维持暧昧关系并推进亲密程度\"" to \""遵守阿条的规则，在隐蔽中推进关系。\"". Confirm this chapter includes a clear transition trigger.""}","[""阿力 current goal changed from \""维持暧昧关系并推进亲密程度\"" to \""遵守阿条的规则，在隐蔽中推进关系。\"". Confirm this chapter includes a clear transition trigger."",""If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal."",""Previous goal: 维持暧昧关系并推进亲密程度""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.639+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffve04fvv16z6oqd2hy6,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,conflict_update,low,committed,"Conflict ""阿条 goal changed"" was touched in chapter 3","{""conflictId"":""cmr26feze04elv16z70t3qzdl"",""conflictKey"":""character_goal_shift:cmr23zj4j004tv16zlc1ewt6u"",""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""status"":""open"",""severity"":""medium"",""summary"":""阿条 current goal changed from \""决定如何回应阿力的夜晚邀约\"" to \""执行秘密恋爱规则，准备明日食堂暗语，在同事眼皮下继续游戏。\"". Confirm this chapter includes a clear transition trigger.""}","[""阿条 current goal changed from \""决定如何回应阿力的夜晚邀约\"" to \""执行秘密恋爱规则，准备明日食堂暗语，在同事眼皮下继续游戏。\"". Confirm this chapter includes a clear transition trigger."",""If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal."",""Previous goal: 决定如何回应阿力的夜晚邀约""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.642+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffvi04fwv16zyel5cf9i,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,event_record,low,committed,Chapter 3 event record,"{""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""chapterTitle"":""天台夜话"",""keyEvents"":[""阿条没有立刻回复"",""阿条嗯嗯地应着，手指在口袋里攥着手机的金属边框，凉意从指尖爬上来"",""她抬起头，看见车窗玻璃上映着自己的脸——眉头皱着，嘴唇抿紧，跟平时那个迟钝的、什么都不太在意的阿条判若两人"",""屏幕亮起，微信消息还停留在阿力那句“今晚有空吗"",""她忽然想起下午走廊里阿力那句“演得不错”""]}","[""阿条没有立刻回复"",""阿条嗯嗯地应着，手指在口袋里攥着手机的金属边框，凉意从指尖爬上来"",""她抬起头，看见车窗玻璃上映着自己的脸——眉头皱着，嘴唇抿紧，跟平时那个迟钝的、什么都不太在意的阿条判若两人"",""屏幕亮起，微信消息还停留在阿力那句“今晚有空吗"",""她忽然想起下午走廊里阿力那句“演得不错”""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.646+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffvl04fxv16z68c1bf0x,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,,chapter_background_sync,chapter_execution,character_resource_update,low,committed,草莓糖纸 resource delta in chapter 3,"{""resourceKey"":""草莓糖纸:cmr23zj4j004tv16zlc1ewt6u"",""resourceName"":""草莓糖纸"",""chapterOrder"":3,""resourceType"":""relationship_token"",""narrativeFunction"":""promise"",""updateType"":""introduced"",""ownerType"":""character"",""ownerId"":""cmr23zj4j004tv16zlc1ewt6u"",""ownerName"":""阿条"",""holderCharacterId"":""cmr23zj4j004tv16zlc1ewt6u"",""holderCharacterName"":""阿条"",""previousHolderCharacterId"":null,""statusAfter"":""available"",""visibilityAfter"":{""readerKnows"":true,""holderKnows"":true,""knownByCharacterIds"":[""cmr23zj4j004tv16zlc1ewt6u""]},""summary"":""阿条保留阿力给的草莓糖纸，作为两人秘密关系的信物。"",""narrativeImpact"":""糖纸可能在未来作为回忆触发物或暗语元素出现。"",""expectedFutureUse"":""回忆触发或暗语道具。"",""expectedUseStartChapterOrder"":null,""expectedUseEndChapterOrder"":null,""constraints"":[],""confidence"":0.8,""syncContentHash"":""334475b87d9b0f2b0f679b78""}","[""阿条把糖纸仔细叠好，揣进外套口袋。""]",[],cmr26ffwu04g1v16zep3glcwh,2026-07-01T14:34:23.648+00:00,2026-07-01T14:34:23.696+00:00
cmr26ffw104g0v16zgs8vgf54,cmr23pgks000fv16zpwg1ms38,cmr24zob701rjv16zoa3pmbkg,cmr26feyn04ebv16zh84ifjuv,chapter_background_sync,chapter_execution,information_disclosure,medium,pending_review,"Information state changed around ""阿条和阿力正式确立秘密恋爱关系，制定三条规则及附加条件，约定明日食堂暗号。"" in chapter 3","{""holderType"":""reader"",""holderRefId"":null,""chapterId"":""cmr24zob701rjv16zoa3pmbkg"",""chapterOrder"":3,""fact"":""阿条和阿力正式确立秘密恋爱关系，制定三条规则及附加条件，约定明日食堂暗号。"",""status"":""known""}","[""读者掌握关系突破的关键信息。"",""阿条和阿力正式确立秘密恋爱关系，制定三条规则及附加条件，约定明日食堂暗号。""]","[""requires manual review""]",,2026-07-01T14:34:23.664+00:00,2026-07-01T14:34:23.664+00:00
